App_Id,App_name,Genre,Size,IOS_version,Released_date,Updated_date,App_version,Price,Currency,Developer_Id,Developer,Avg_user_rating,Age_group
com.jetmar.app,JetMar,Shopping,22.54,10.0,2020-12-30,2020-12-30,2.0,0.0,USD,1248204899,Eyup Ozkurnaz,0.0,Children
com.easybuy.oversea,EZ海淘,Shopping,19.55,9.0,2018-03-14,2020-12-14,4.22,0.0,USD,1495555288,然 赵,5.0,Children
com.grupohopfel.cimaysima,Cima & Sima,Shopping,88.57,9.0,2021-08-16,2021-08-16,1.0,0.0,USD,1468125323,Oscar Hernandez,0.0,Children
br.com.hollic.vokere,Vokerê,Shopping,108.98,9.0,2019-09-26,2021-07-26,1.9.3,0.0,USD,1564792669,MOREIRA E BRILHANTE SERVICOS LTDA,0.0,Children
com.girio.MeatMe,MeatMe,Shopping,13.08,12.0,2018-12-06,2021-01-16,1.2.7,0.0,USD,1441854577,Girio Wong,0.0,Children
com.lioncoders.ctggrocer,Ctg Grocer,Shopping,6.81,11.0,2021-02-10,2021-04-17,1.1.2,0.0,USD,1552861889,CTGGrocer,5.0,Children
ru.vicalina.shop,VicalinaHome,Shopping,87.16,10.0,2021-02-09,2021-04-08,3.0,0.0,USD,1548024649,Nurzhan Khabiev,0.0,Children
com.CSwovenboutique.CSwovenboutiqueIOS,Woven Boutique Inc,Shopping,40.22,13.0,2020-12-07,2021-05-21,2.9.0,0.0,USD,1543266696,Woven Boutique Inc,0.0,Teen
com.G213.app,Nossa Sra. Aparecida,Shopping,81.41,10.0,2020-03-02,2021-09-17,3.2.5,0.0,USD,1544996368,Andre Fernando Jesus,0.0,Children
com.growusnow,Grow Hair Restoration,Shopping,105.16,12.1,2021-09-30,2021-09-30,1.0,0.0,USD,1550929304,RAPID ACCELERATION INDIA PRIVATE LIMITED,5.0,Children
com.thepapershop.mobile,Find n Flip,Shopping,19.67,9.0,2015-05-27,2020-08-02,4.3.1,0.0,USD,984935682,Paper Shop,4.2,Teen
ru.jet121.myshop,MyShopApp,Shopping,78.76,12.3,2021-06-07,2021-06-08,1.0.1,0.0,USD,1035133612,Alexander Fomin,0.0,Adult
com.pigbem.client,PigBem,Shopping,96.73,10.0,2019-12-28,2020-09-01,1.1.21,0.0,USD,1239276814,Adriano Ronszcka,0.0,Teen
com.insitusales.b2becommerce.ldgcorp,LDG Corp,Shopping,28.53,9.0,2021-08-19,2021-08-19,1.0,0.0,USD,1024207604,inSitu Mobile Software,5.0,Adult
com.banta.myapp,Banta,Shopping,27.36,8.0,2017-09-09,2018-12-29,1.0.3,0.0,USD,1280889022,Banta,3.57143,Children
com.CSsassyyou.CSsassyyouIOS,Sassy You Boutique,Shopping,40.6,13.0,2020-12-07,2021-05-21,2.9.0,0.0,USD,1543035817,Sassy You Boutique,0.0,Teen
com.cygneto.jpwholesale,JP Wholesale,Shopping,51.64,10.0,2019-03-28,2019-07-02,1.3,0.0,USD,1159663267,M1-Ordering,0.0,Children
com.coffye.xwttdu,Bysel,Shopping,52.93,9.0,2021-01-28,2021-03-26,1.1,0.0,USD,1550989810,Rodrigue Nshimirimana,5.0,Children
net.sumra.sumra,Sumra,Shopping,105.08,10.0,2017-07-05,2017-07-05,1.0,0.0,USD,1252842714,BGC GLOBAL PARTNERS LLC,0.0,Children
com.gotis.culture,Goti's,Shopping,13.21,13.0,2019-12-14,2021-02-14,1.2,0.0,USD,1489457509,Jaimin Goti,0.0,Children
com.teknodelta.-0xzone,Fidelo - Get rewards from local stores.,Shopping,43.02,7.1,2014-09-24,2016-06-29,2.5,0.0,USD,590219403,Teknodelta Ltd. Sti.,5.0,Children
com.atsyazilim.gulerbebe,Güler Bebe,Shopping,6.94,11.3,2018-11-10,2018-11-10,1.0,0.0,USD,495195477,ATS YAZILIM,0.0,Adult
lk.appslanka.nexo,N EXO - Online Shopping,Shopping,57.19,11.0,2020-08-15,2021-05-11,2.1,0.0,USD,1411336650,Selvanaygam Felixbala Jeyobabi,5.0,Adult
org.reactjs.native.example.bluepass,Bluepass,Shopping,25.67,9.0,2019-10-05,2020-07-31,2.0.0,0.0,USD,1476893688,Azimuth LTD,0.0,Children
dk.beepr.beeprapp,Beepr,Shopping,58.79,12.0,2021-06-01,2021-09-28,1.0.49,0.0,USD,1536883163,Beepr,0.0,Children
br.com.osuper.mercadomarques,Mercado Marques,Shopping,51.2,12.0,2021-05-05,2021-09-14,1.11.0,0.0,USD,816017266,Naiara Sebben,0.0,Adult
com.Shoppinger.iosApp,Shoppinger Fashion,Shopping,74.27,9.0,2020-10-28,2020-10-28,1.0,0.0,USD,1537575721,Jackson Fernandes,0.0,Children
com.trec2go.backwoodsarmory,Backwoods Armory,Shopping,36.1,12.1,2021-07-08,2021-07-08,1.0,0.0,USD,1205909259,Trec Corp.,0.0,Children
com.yashamshop.yshop,Y-Shop,Shopping,168.96,10.3,2021-09-24,2021-09-24,1.0.0,0.0,USD,1372442696,Mohamad Khalaf,0.0,Children
com.vikingvillageinc.vikingvillagefoods.ios.appstore,Viking Village Foods,Shopping,34.49,12.0,2021-01-26,2021-01-26,20201007,0.0,USD,1528017725,Viking Village Inc,4.57143,Adult
com.tapcart.ekNGc7MjEp,Glitter Chimp Co.,Shopping,69.3,12.0,2021-02-12,2021-09-21,2.1,0.0,USD,1551202115,Glitter Chimp LLC,4.96386,Children
com.iprismT.Truradix,Truradix,Shopping,15.64,13.2,2020-12-04,2021-02-27,1.0.4,0.0,USD,1542348360,Siva Kota Reddy,0.0,Children
br.com.ymbu.fruttshortifruti,Frutts Hortifruti,Shopping,24.32,11.0,2020-05-27,2020-05-27,1.0,0.0,USD,1367646682,Awdryn De Souza,0.0,Children
com.charlesburguer.sdk,Charles Burguer,Shopping,62.05,12.1,2020-10-26,2020-11-26,1.1,0.0,USD,1225743019,Sistemas SD LTDA,0.0,Children
com.wavi.cavaraty.qa,CAVARATY QATAR - كفراتي قطر,Shopping,33.85,9.0,2020-12-14,2021-08-30,1.0.6,0.0,USD,1196247544,WAVAI WEB DESIGN & MANAGEMENT,5.0,Children
io.shopz.allthere7,All There,Shopping,83.04,10.0,2020-11-05,2020-11-05,1.0,0.0,USD,980890994,INNOAPPS FZCO,0.0,Children
com.meixun.tobese,BESR,Shopping,65.16,10.0,2021-01-27,2021-04-26,2.4.0,0.0,USD,1453128965,杭州映博科技有限公司,0.0,Children
br.bask.BaskMobile,BASK,Shopping,34.7,9.0,2019-06-12,2019-09-09,2.1.0,0.0,USD,1462288273,BASK TECNOLOGIA LTDA,0.0,Teen
com.psl.PPUSApp,Pernia's Pop-Up Shop,Shopping,24.47,9.0,2020-06-28,2021-10-05,0.2.6,0.0,USD,1520926980,PURPLE STYLE LABS PRIVATE LIMITED,3.0,Children
com.CSahaboutique.CSahaboutiqueIOS,AHA Boutique WV,Shopping,44.15,13.0,2020-05-21,2021-08-05,2.10.0,0.0,USD,1514512396,AHA Boutique WV,4.99052,Teen
com.biloholdings.myharveys.prod,Harveys Supermarkets,Shopping,189.16,10.0,2017-07-13,2021-09-30,6.0.7,0.0,USD,471877829,"Winn-Dixie Stores, Inc.",4.7195,Children
com.CSramonarose.CSramonaroseIOS,Ramona Rose,Shopping,45.52,13.0,2020-05-23,2021-09-08,2.11.0,0.0,USD,1514625717,Ramona Rose,4.96,Teen
com.mobikok.ecouponsx,E-Coupons & Cashback,Shopping,53.38,9.0,2019-10-06,2020-01-15,3.3.1,0.0,USD,685222226,"ShenZhen KK Network Technology Co., Ltd.",3.83333,Children
br.com.renaemcasa.appvendas,Rena em Casa,Shopping,37.05,11.0,2018-10-06,2021-07-20,1.54.4,0.0,USD,1361582839,Vipcommerce Sistemas,5.0,Adult
com.vavgumus.mobil,Vav Gümüş,Shopping,62.47,11.1,2019-11-05,2020-11-18,1.2,0.0,USD,1486291680,halime turan,5.0,Children
com.benecart.customer,BeneCart,Shopping,16.78,11.0,2020-07-11,2020-10-26,2.0.0,0.0,USD,1520507020,AYAHITA E-COMMERCE PRIVATE LIMITED,0.0,Adult
com.style.panache,Style Panache,Shopping,16.71,6.0,2015-12-06,2016-04-18,1.5.0,0.0,USD,1061620078,Infini Systems,1.0,Children
com.ios.sishu,Sishu,Shopping,189.64,11.0,2021-03-05,2021-03-05,1.0,0.0,USD,1553215471,Sishu International,0.0,Children
com.mspe.GSMBAZAR.GSMBAZAR,GSM BAZAR,Shopping,38.89,9.0,2021-06-20,2021-06-21,2.17.11,0.0,USD,1572463997,GSM BAZAR,0.0,Children
com.santillana.portafoliodeservicios,Portafolio de servicios académicos,Shopping,43.2,8.0,2016-09-04,2016-09-04,1.0,0.0,USD,1064567372,"Editorial Santillana, S.A. de C.V.",0.0,Children
com.nineyi.shop.s040385,WOW 3C 雜貨,Shopping,65.04,13.0,2020-06-04,2021-09-27,2.63.0,0.0,USD,1516573631,TING-YI chen,0.0,Teen
co.shopney.moychaynlteacultureclub,Moychay - Tea & Teaware,Shopping,55.85,12.1,2021-09-20,2021-09-21,1.0,0.0,USD,1263492858,Matkit,0.0,Children
com.Jolimall.xingzezhi,Budgetmall,Shopping,70.85,10.0,2019-06-12,2021-04-10,1.6.7,0.0,USD,1467717065,XINGZEZHI HK LIMITED,2.6538500000000003,Children
app.divazus.com,Divazus,Shopping,2.12,14.0,2021-05-22,2021-05-22,1.4,0.0,USD,1551340555,365 Tech Sales,0.0,Children
com.choiceofthewise.app,Choice of The Wise App,Shopping,23.4,9.0,2021-03-13,2021-03-14,1.0,0.0,USD,1553018308,Ramesh Pommiah,0.0,Children
com.perkopolis.commerce,Perkopolis,Shopping,86.64,10.0,2019-07-14,2021-08-05,1.1.6,0.0,USD,1469557946,Perkopolis,0.0,Children
com.CSvintagesoultx.CSvintagesoultxIOS,Vintage Soul TX,Shopping,44.05,13.0,2021-09-21,2021-09-21,2.11.10,0.0,USD,1586704002,Vintage Soul TX,5.0,Teen
app.alopacket.amesis,Alo Packet,Shopping,76.81,11.0,2021-05-09,2021-05-09,1.0,0.0,USD,996454239,Ahmet Erhan,0.0,Teen
app.table1.com,Table1,Shopping,67.14,11.0,2020-09-23,2020-09-23,1.0,0.0,USD,1532758237,Vivek Sav,0.0,Children
com.zmart.goc,GiftOnCard Wallet,Shopping,17.39,11.0,2020-01-13,2020-09-29,1.0.4,0.0,USD,1492157309,GiftOnCard Zmart solution,0.0,Children
com.gerrie.mobile.ios,Gerrie Electric,Shopping,48.93,11.0,2019-12-30,2021-06-30,2.5.4,0.0,USD,1472733714,Gerrie Electric Wholesale,0.0,Children
asl.homeinfo.homeinfohetek,HOMEINFO Kedvezmény Hetek,Shopping,23.17,11.0,2021-02-16,2021-09-09,1.3,0.0,USD,1240793885,Picmac Kereskedelmi es Szolgaltato Korlatolt Feleloessegue Tarsasag,0.0,Adult
com.spidr.brane,Spidr,Social Networking,83.78,12.0,2021-07-18,2021-10-12,1.0.8,0.0,USD,1547041237,Brane Inc,1.0,Teen
com.fedotova.matchmakingApp,Meet Locals - chat & flirt singles around,Social Networking,48.16,9.0,2017-06-22,2017-06-22,1.0,0.0,USD,1238612946,Iuliia Fedotova,3.6,Adult
com.partner-auto-9904.r4021,FASGA,Social Networking,36.99,9.0,2020-08-06,2020-08-06,1.0.0,0.0,USD,495108579,FASGA,0.0,Children
com.luxnet.vancouver,Vancouver Luxury Network,Social Networking,69.39,8.0,2018-02-28,2018-02-28,8.7,0.0,USD,371887205,Luxe Media Inc.,0.0,Children
com.youtooapp.alpha,YouToo: Groups & Events,Social Networking,74.79,8.0,2021-01-25,2021-09-26,2.1.15,0.0,USD,1540425158,Nisman Solutions,4.83333,Children
gongchoong.WhosDown.Beta,WhosDown,Social Networking,78.32,11.1,2019-07-05,2020-06-30,2.7.1,0.0,USD,1509603407,WhosDown LLC,5.0,Teen
com.Shambhav.WAHIWA,Whats Direct Chat Web & QR,Social Networking,16.72,12.0,2020-09-22,2021-03-17,1.2,0.0,USD,1529811744,Chirag Patel,0.0,Children
com.moptu.Moptu,Moptu,Social Networking,40.18,12.0,2019-05-16,2020-12-20,1.2.10,0.0,USD,1450361728,"Moptwo, Inc",3.58974,Adult
com.exibe.youkarro,YouKarro,Social Networking,113.66,10.0,2021-08-04,2021-10-09,2.1.0,0.0,USD,1578760139,YouKarro S.R.L.S.,0.0,Children
com.phbern.nik.ios,PHBern Nik,Social Networking,40.11,12.3,2021-10-08,2021-10-08,4.8.503,0.0,USD,773156225,Pädagogische Hochschule Bern,0.0,Children
com.malpass.trawlertracker,Trawler Tracker,Social Networking,6.95,9.2,2013-05-20,2017-10-24,2.0.0,0.0,USD,591882482,Michael Malpass,0.0,Children
com.votrite.ios,Votrite,Social Networking,12.68,12.1,2020-10-05,2021-01-29,1.2,0.0,USD,1526084392,Votrite Inc.,5.0,Children
com.joolsi.app,Joolsi,Social Networking,64.77,13.0,2021-05-07,2021-10-06,1.7.6,0.0,USD,1566548258,Joolsi B.V.,0.0,Teen
com.uintro.app,U?,Social Networking,0.31,13.2,2021-08-17,2021-08-17,1.0,0.0,USD,1547387898,Rohan Kumar,0.0,Children
com.spacezeta.Sonar,Sonar Chat,Social Networking,6.47,13.0,2020-05-14,2020-11-28,3.0.6,0.0,USD,1358235265,ChiaKun Chen,0.0,Adult
com.sogarage.GitHubStream,Repository Stream for GitHub,Social Networking,10.8,13.0,2015-07-16,2020-04-04,2.0.0,0.0,USD,847443161,Sokichi Fujita,0.0,Children
hu.vagyaid.mobil,Vágyaid,Social Networking,38.66,10.0,2020-12-01,2021-09-01,2.0.82,0.0,USD,1511381331,Epic Web,5.0,Adult
com.3vays.ringup,Ringup,Social Networking,5.49,7.0,2015-10-24,2015-10-24,1.0,0.0,USD,884673157,Arunkumar S,0.0,Children
9A5DG2U5Z8.com.miguerodri.TTPics,TTPics,Social Networking,13.14,8.0,2014-12-30,2017-01-04,1.4,0.0,USD,892200472,Miguel Lorenzo,1.0,Children
tr.com.ebilge.securecall,Secure Call,Social Networking,44.28,9.0,2016-03-22,2016-06-03,1.03,0.0,USD,1070117058,eBilge,3.0,Children
com.app.canoodle,Canoodle Mobile App,Social Networking,64.5,12.0,2021-02-01,2021-06-17,1.1.2,0.0,USD,1548258715,Canoodle,4.72222,Adult
io.shayk,SHAYK: Soundbites,Social Networking,76.42,14.1,2021-02-19,2021-02-19,3.5,0.0,USD,1529745479,Ninety Play Inc.,4.8629,Teen
eu.ppush.ppush,PPush Push Notification App,Social Networking,103.19,8.0,2019-11-12,2021-07-12,1.1.11,0.0,USD,1234764732,HOWADO GmbH,0.0,Children
com.oliver.WatchApp-for-TikTok,Tik Watch,Social Networking,13.38,13.0,2021-05-19,2021-10-07,1.7,0.0,USD,1291778234,Oliver Mason,4.2,Teen
com.resultsdirect.torino.pro.NBOA,NBOA Connect,Social Networking,8.85,11.3,2014-04-01,2020-08-06,2020.2,0.0,USD,1346864684,"National Business Officers Association, Inc.",5.0,Children
com.atrandom.wwps,WAW Photo Sync,Social Networking,64.64,10.0,2021-07-22,2021-09-07,1.2.3,0.0,USD,1577410207,AT Random LTD,0.0,Children
com.ktotv.geoconfess,GoConfess,Social Networking,47.73,10.0,2018-02-22,2018-02-22,1.0.6,0.0,USD,829640041,KTO Télévision,0.0,Teen
com.FICACleveland.FICACleveland,FICA Cleveland,Social Networking,169.73,12.0,2017-07-14,2020-08-27,1.2,0.0,USD,1259000105,Federation of India Community Associations of Northeast Ohio,5.0,Teen
com.globacall.globacallpro,Globacalls Pro,Social Networking,26.92,9.1,2018-02-02,2019-02-12,1.0.1,0.0,USD,1320630607,Alen wilson,0.0,Children
com.syrov.EasyStickers,Easy Sticky,Social Networking,11.27,14.1,2021-08-12,2021-08-17,1.1,0.0,USD,1580682207,Nikita Syrov,0.0,Children
com.flyshot.creator,Flyshot Influencer,Social Networking,56.21,10.0,2020-02-08,2021-06-10,2.19,0.0,USD,1482110915,Flyshot,0.0,Teen
com.nateastone.FlixPix,FlixPix,Social Networking,88.54,10.0,2021-04-05,2021-06-04,1.0.5,0.0,USD,1544528475,Nathan Stone,4.90475,Adult
com.sanyi.hiwan,Hi玩-好玩的语音开黑app,Social Networking,66.35,12.0,2021-01-05,2021-05-07,1.5.1,0.0,USD,1544753221,北京三蚁娱玩信息技术有限公司,0.0,Adult
com.tamtalk.tamtalk,TamTalk,Social Networking,110.02,12.0,2021-07-19,2021-07-19,1.0.0,0.0,USD,1302798526,Gianluca De bortoli,0.0,Adult
br.com.winker.wl.intuitive,Intuitive Condomínios,Social Networking,80.55,11.0,2017-07-29,2021-08-21,2.0.87,0.0,USD,1478047945,Intuitive Condominial Eireli,0.0,Children
riderselite.pocketrocket.io,Riders Elite,Social Networking,28.58,11.0,2020-12-06,2021-05-22,1.2.3,0.0,USD,1534496288,Pocket Rocket GmbH,0.0,Children
se.bloggplatsen.app,Bloggplatsen,Social Networking,29.03,9.0,2012-07-17,2017-09-14,2.4.4,0.0,USD,872522970,Internet24 AB,5.0,Children
com.buddy.dating,Buddy App,Social Networking,77.46,9.0,2021-03-11,2021-03-11,1.0.2,0.0,USD,1485301455,Erkan Ozturk,0.0,Adult
com.yonicircle.YoniCircle,Yoni Circle,Social Networking,134.18,12.3,2020-03-01,2021-10-01,2.8.2,0.0,USD,1499411784,Yoni Circle,4.92647,Adult
com.tzzh-inc.picku-ios,PickU-让AI帮你找到真爱,Social Networking,141.47,11.0,2019-07-17,2021-09-20,1.5.4,0.0,USD,1457302976,杭州天作之合信息技术有限公司,1.0,Adult
team.hop.Hop.production,HOP（ホップ）-マッチングアプリで出会い/恋活,Social Networking,77.42,14.0,2020-09-29,2021-09-03,2.26.0,0.0,USD,1477027463,HOP Corporation,1.0,Adult
com.crowdstarter.app77993,Crowdstarter,Social Networking,69.88,12.0,2021-10-07,2021-10-07,1.0,0.0,USD,1531635639,CrowdStarter LLC,0.0,Children
com.Hamed.Candle,CandleApp,Social Networking,57.14,10.0,2019-05-01,2019-05-01,1.0,0.0,USD,1281873320,Saud Algublan,0.0,Children
com.solar.Amarbiyashaadi,Amarbiyashaadi,Social Networking,29.09,9.3,2019-03-29,2019-03-29,1.0,0.0,USD,320787356,PDATrade.com Inc.,0.0,Adult
com.hoozaroundcampus.domila,HoozAround Campus,Social Networking,44.1,10.0,2019-08-27,2019-11-13,1.6,0.0,USD,1182825167,Joel Myers,0.0,Children
com.onflow.Proxy,TapRoom - Social Video Chat,Social Networking,52.7,11.0,2020-05-11,2020-11-16,1.10.0,0.0,USD,1473090662,Clove Group LLC,5.0,Adult
com.downatdart.whosdown,Who's Down?,Social Networking,85.77,10.0,2020-08-26,2021-09-16,1.0.26,0.0,USD,1527341312,"Who's Down, L.L.C. (US)",5.0,Children
com.communi.nyc,NYC,Social Networking,40.18,10.0,2021-03-27,2021-07-28,1.11.29,0.0,USD,1559874843,Nikolai Youth Church,0.0,Children
org.spacebook.MyShell,My Shell (Shell Tech),Social Networking,173.11,8.0,2018-08-23,2018-08-23,1.0,0.0,USD,1310566877,Pickspace,0.0,Children
com.netmums.chatapp,Netmums Chat,Social Networking,77.36,8.0,2013-04-19,2021-06-04,8.0.9,0.0,USD,634874788,Netmums.com,2.33333,Teen
com.farsimoji.farsimoji-keyboard,Farsimoji,Social Networking,117.7,10.0,2020-03-19,2020-03-19,2.0,0.0,USD,1486346130,Nawid Farhadi,4.33333,Children
co.hashted,HashTed,Social Networking,21.08,13.0,2021-02-27,2021-05-03,1.0.10,0.0,USD,1169085822,IT-KNOT LIMITED,0.0,Teen
com.minsh.geogia9g,Georgia 9G Masonic District,Social Networking,29.18,10.3,2020-08-10,2021-07-01,1.0.146618,0.0,USD,1526632943,Statham Lodge 634,5.0,Children
com.tmplsolutions.tmplx,Tmpl X,Social Networking,125.43,13.0,2019-12-05,2021-09-21,6.6.2,0.0,USD,1440465136,Tmpl Solutions AB,0.0,Children
com.mengi.MngiChat,Mengi Chat,Social Networking,20.28,9.0,2019-03-24,2019-03-24,1.0.0,0.0,USD,1455392542,Mengi Inc,0.0,Children
app.mayk.mayk.prod,Mayk,Social Networking,39.75,11.0,2021-04-23,2021-09-05,1.4.1,0.0,USD,1443430036,Ismet Ozozturk,0.0,Children
com.badnano.IllusionsAR,Illusions AR,Social Networking,253.09,11.0,2019-03-06,2019-06-28,1.0.3,0.0,USD,1435980137,Badnano Corporation,5.0,Teen
ch.cern.MeetApp,CERN MeetApp,Social Networking,29.16,10.0,2018-01-15,2018-01-31,1.5,0.0,USD,471256386,CERN,0.0,Children
com.MarshallARoss.Pup-Named-Penny-Lane,Pup Named Penny Lane,Social Networking,7.95,10.0,2020-03-09,2020-03-09,1.0,1.99,USD,1481783522,Marshall Ross,5.0,Children
skynosoft.fintech.oorth,Oorth,Social Networking,56.81,10.0,2018-02-16,2020-07-14,2.0.4,0.0,USD,1343604194,Skynosoft Portal Prime,0.0,Children
dev.vulong.socialSeniors,Social Seniors,Social Networking,82.16,9.0,2021-04-15,2021-05-20,1.3,0.0,USD,1562712501,Jason Tse Sheung Cheong,0.0,Children
com.militradeapp,MiliTrade,Social Networking,70.15,13,2020-12-11,2021-02-11,1.5.3,0.0,USD,1513824083,Zoran Ivanovic,5.0,Children
com.empyreapp,Empyre App,Social Networking,338.68,11.0,2021-10-01,2021-10-01,2.47547.0,0.0,USD,1564898314,Empyre Co.,0.0,Children
com.nano.ltd.app,Nano GPS: Find Family &Friends,Social Networking,51.92,13.0,2020-03-11,2020-10-28,1.4.1,0.0,USD,1500777383,Ahmed Taima,3.0,Children
com.kakao.Story,KakaoStory,Social Networking,134.82,12.0,2012-03-20,2021-09-07,6.6.0,0.0,USD,362057950,Kakao Corp.,3.7033,Children
com.resultsdirect.torino.pro.ASRT,ASRT Communities,Social Networking,8.78,11.3,2017-04-21,2020-08-13,2020.2,0.0,USD,980616366,American Society of Radiologic Technologists,1.0,Children
com.trans-chat.ios,Chatty - 多言語翻訳チャットアプリ,Social Networking,37.71,9.0,2021-05-26,2021-06-01,1.0.2,0.0,USD,1565770299,Kinari Kuramoto,0.0,Children
com.appforus.AppForUs,App For Us,Social Networking,30.54,9.0,2018-03-21,2018-05-01,1.0.2,0.0,USD,1180842811,Vimcare,0.0,Teen
me.sapio.sapiophile,Sapiophile,Social Networking,19.73,9.3,2017-09-28,2017-09-28,1.0,0.0,USD,544645311,Loopr,1.75,Adult
ch.bottlemessage.stickers.ios,Bottle Message,Social Networking,27.48,12.2,2020-07-30,2021-06-25,1.0.18.1,0.0,USD,1271450962,Leonardo Petrone,5.0,Children
com.sandmart.lockapp,LockApp - Protect Your Photos,Social Networking,11.95,11.1,2017-11-27,2017-11-27,1.0,0.0,USD,1317622213,Sandy Martin,4.33333,Children
com.samepageapp,SamePage: Social Networking,Social Networking,59.61,11.0,2021-04-02,2021-05-31,1.0.2,0.0,USD,1541099805,SamePage,5.0,Children
com.flashsurmoi.fr,Datelii - Dates close to you,Social Networking,117.41,11.0,2014-05-07,2021-05-05,20210502,0.0,USD,852955365,emmannuel eschalier,4.8,Adult
app.aquameet.ios,AquaMeet,Social Networking,123.05,11.0,2021-02-19,2021-08-13,3.0,0.0,USD,1551457708,Kevin Borg,0.0,Adult
app.chitchatdating.co.uk,Chit Chat Dating,Social Networking,56.17,10.0,2021-01-21,2021-01-21,1.0,0.0,USD,1544923938,keith allinson,0.0,Adult
com.littlemousesoftware.fasttextsfree,Fast Texts,Social Networking,7.48,13.0,2016-09-08,2020-10-12,8.0.1,0.0,USD,429739400,Little Mouse Software,0.0,Children
com.challengebro.challengeBro,Challenge Bro,Sports,28.98,12.0,2020-08-03,2020-08-03,1.0,0.0,USD,1486169437,Sarp Online OÜ,0.0,Children
com.academies.zandergolf,Zander Golf,Sports,83.09,13.0,2020-03-12,2021-07-22,3.5,0.0,USD,1489723972,Zandergolf LLC,4.75,Children
ru.it-electronica.goldsfitness,Gold's Fitness,Sports,18.76,11.0,2018-05-03,2021-08-04,2.2.14,0.0,USD,1378007397,Aleksandr Kuznetsov,3.0,Children
AnglingLIVE.Angling-LIVE,Angling LIVE,Sports,1.98,13.0,2018-10-11,2021-03-18,2.0.1,0.0,USD,1438465724,Mark Harraway,0.0,Children
de.nwjv.news,NW Judo-Verband,Sports,10.44,11.0,2016-10-08,2021-01-31,3.0.2,0.0,USD,1076695361,DokuMe UG (haftungsbeschraenkt),0.0,Children
cuttlefish.crafty.ATNCardiff,All The News - Cardiff City Edition,Sports,10.96,8.0,2015-08-07,2016-11-15,3.2,0.0,USD,1001720117,Andrew Lakin,0.0,Teen
app.jcurve.qadsia,Qadsia,Sports,42.55,11.0,2020-07-06,2021-05-10,1.6,0.0,USD,1519750585,MAJED ABDULKAREEM,4.89189,Adult
com.erikhinterbichler.reflextrainer,Sports Reflex Trainer,Sports,7.73,8.0,2012-01-06,2017-09-05,1.2.1,0.99,USD,300748957,Erik Hinterbichler,5.0,Children
com.kamsteegsoftware.scoreify,Scoreify,Sports,28.74,12.0,2021-05-02,2021-06-30,1.5.0,0.0,USD,1244437723,Joey Kamsteeg,5.0,Children
com.fisski.mobile,FIS App,Sports,86.1,11.0,2016-12-13,2021-10-04,2.12,0.0,USD,1192757074,Federation Internationale de Ski (FIS),2.66667,Children
com.app.p6315FC,Redwood Park Golf Club,Sports,43.4,9.0,2017-04-18,2018-09-20,1.10,0.0,USD,1164546953,TheAppCompany New Zealand Limited,0.0,Adult
de.hsvsobernheim.app,HSV Sobernheim,Sports,7.22,9.0,2017-10-23,2018-11-14,1.8.1,0.0,USD,814975748,Andreas Gigli,0.0,Children
com.lasesnooker,LASE,Sports,57.57,10.0,2021-05-05,2021-05-25,1.1,0.0,USD,1449008987,The Hat Sasu,0.0,Children
com.e-sainc.bryan,Bryan College Athletics,Sports,22.64,8.0,2013-10-18,2017-06-06,1.17.03,0.0,USD,529309997,PrestoSports,4.66667,Children
com.webscorer.webscoreripad,Webscorer Race Timer for iPad,Sports,21.9,9.0,2011-11-22,2021-09-30,4.9.0,0.0,USD,475523302,Webscorer Inc.,4.91837,Children
com.falcoemotors.TerraTrike,Falco Flash BLE 3.3TT,Sports,32.48,10.3,2017-09-26,2019-01-25,3.3,0.0,USD,1248664463,Falco eMotors Inc,2.2,Children
com.aecordigital.eurosporting,Euro-Sportring Tournaments,Sports,24.19,13.0,2018-10-09,2020-09-04,11.0.1,0.0,USD,1437488943,Albert Mens,0.0,Children
com.bluecry.SportsSquare,Sports Square,Sports,15.8,7.1,2014-09-23,2014-09-23,1.0,0.0,USD,502249746,Blue Crystal Web Design,2.0,Children
com.northcote.stud,Northcote Stud,Sports,37.82,11.0,2019-11-27,2020-10-31,2.0,0.0,USD,1062519234,Paul Sher,0.0,Teen
com.vansteinengroentjes.klmopen,KLM Open Radio,Sports,15.66,10.3,2019-07-29,2019-09-04,1.0.4,0.0,USD,550131050,van Stein en Groentjes,0.0,Children
com.dozenbird,Dozenbird HK - 一桶羽毛球,Sports,81.47,9.0,2021-06-14,2021-09-08,2.2.2,0.0,USD,1467627912,DOZENBIRD LIMITED,0.0,Children
com.chronogolf.booking.widdergolf,Widder Station Golf & Country,Sports,77.73,9.0,2021-05-27,2021-05-27,4.1.3,0.0,USD,1199573035,"Chronogolf, Inc.",0.0,Children
com.ntxapphouse.SoccerGameKeeper,SGK Soccer Game Keeper,Sports,1.2,13.0,2021-05-18,2021-09-21,2.1,0.99,USD,782160271,Marc Bollon,5.0,Children
com.iwanamaker.nysphsaa,NYSPHSAA Golf,Sports,85.78,9.0,2018-08-10,2021-09-20,2.0.73,0.0,USD,1127154715,Wanamaker Corporation,5.0,Children
com.low6.ultimateFan.usa,UltimateFan USA,Sports,125.07,12.0,2021-10-01,2021-10-01,1.0,0.0,USD,1438093859,low6 LTD,0.0,Adult
